timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2021-08-24 10:15:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15352.75,15353.00,0.25,15338.00,15453.00,,,,,,,
2021-08-24 10:15:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15352.75,15353.00,0.25,15338.00,15453.00,MaxHold,15367.75,29.50,29.50,0,-0.50,352.00
2021-08-25 09:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15385.50,15385.50,0.00,15370.50,15485.50,,,,,,,
2021-08-25 09:50:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15385.50,15385.50,0.00,15370.50,15485.50,SL,15370.50,-30.00,-30.00,0,-30.00,322.00
2021-08-25 10:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15351.25,15351.25,0.00,15366.25,15251.25,,,,,,,
2021-08-25 10:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15351.25,15351.25,0.00,15366.25,15251.25,MaxHold,15345.00,12.50,12.50,0,-17.50,334.50
2021-08-25 11:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15345.00,15345.00,0.00,15360.00,15245.00,,,,,,,
2021-08-25 11:08:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15345.00,15345.00,0.00,15360.00,15245.00,SL,15360.00,-30.00,-30.00,0,-47.50,304.50
2021-08-25 11:15:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15357.25,15357.50,0.25,15342.50,15457.50,,,,,,,
2021-08-25 11:15:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15357.25,15357.50,0.25,15342.50,15457.50,MaxHold,15360.50,6.00,6.00,0,-41.50,310.50
2021-08-25 15:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15378.50,15378.75,0.25,15363.75,15478.75,,,,,,,
2021-08-25 15:59:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15378.50,15378.75,0.25,15363.75,15478.75,SL,15363.75,-30.00,-30.00,0,-71.50,280.50
2021-08-26 10:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15335.00,15334.75,0.25,15349.75,15234.75,,,,,,,
2021-08-26 10:04:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15335.00,15334.75,0.25,15349.75,15234.75,SL,15349.75,-30.00,-30.00,0,-30.00,250.50
2021-08-26 10:30:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15295.00,15295.00,0.00,15310.00,15195.00,,,,,,,
2021-08-26 10:31:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15295.00,15295.00,0.00,15310.00,15195.00,SL,15310.00,-30.00,-30.00,0,-60.00,220.50
