timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2025-12-01 16:45:00,MOM,BACKTEST,Exit,Sell,1,25401.75,25402.00,0.25,25417.00,25302.00,EOD,25400.00,4.00,4.00,3,-146.00,-146.00
2025-12-02 09:45:00,MOM,BACKTEST,Entry,Buy,1,25595.25,25595.50,0.25,25580.50,25695.50,,,,,,,
2025-12-02 09:46:00,MOM,BACKTEST,Exit,Buy,1,25595.25,25595.50,0.25,25580.50,25695.50,SL,25580.50,-30.00,-30.00,0,-30.00,-176.00
2025-12-02 10:15:00,MOM,BACKTEST,Entry,Buy,1,25634.50,25634.25,0.25,25619.25,25734.25,,,,,,,
2025-12-02 10:19:00,MOM,BACKTEST,Exit,Buy,1,25634.50,25634.25,0.25,25619.25,25734.25,SL,25619.25,-30.00,-30.00,0,-60.00,-206.00
2025-12-02 10:45:00,MOM,BACKTEST,Entry,Buy,1,25622.00,25621.75,0.25,25606.75,25721.75,,,,,,,
2025-12-02 11:06:00,MOM,BACKTEST,Exit,Buy,1,25622.00,25621.75,0.25,25606.75,25721.75,SL,25606.75,-30.00,-30.00,1,-90.00,-236.00
2025-12-02 11:30:00,MOM,BACKTEST,Entry,Sell,1,25459.75,25459.50,0.25,25474.50,25359.50,,,,,,,
2025-12-02 11:30:00,MOM,BACKTEST,Exit,Sell,1,25459.75,25459.50,0.25,25474.50,25359.50,SL,25474.50,-30.00,-30.00,0,-120.00,-266.00
2025-12-03 09:45:00,MOM,BACKTEST,Entry,Sell,1,25476.00,25475.50,0.50,25490.50,25375.50,,,,,,,
2025-12-03 09:45:00,MOM,BACKTEST,Exit,Sell,1,25476.00,25475.50,0.50,25490.50,25375.50,SL,25490.50,-30.00,-30.00,0,-30.00,-296.00
2025-12-03 10:45:00,MOM,BACKTEST,Entry,Buy,1,25595.25,25596.00,0.75,25581.00,25696.00,,,,,,,
2025-12-03 10:51:00,MOM,BACKTEST,Exit,Buy,1,25595.25,25596.00,0.75,25581.00,25696.00,SL,25581.00,-30.00,-30.00,0,-60.00,-326.00
2025-12-03 11:15:00,MOM,BACKTEST,Entry,Sell,1,25540.25,25540.25,0.00,25555.25,25440.25,,,,,,,
2025-12-03 11:17:00,MOM,BACKTEST,Exit,Sell,1,25540.25,25540.25,0.00,25555.25,25440.25,SL,25555.25,-30.00,-30.00,0,-90.00,-356.00
2025-12-03 11:45:00,MOM,BACKTEST,Entry,Buy,1,25612.25,25613.00,0.75,25598.00,25713.00,,,,,,,
2025-12-03 11:46:00,MOM,BACKTEST,Exit,Buy,1,25612.25,25613.00,0.75,25598.00,25713.00,SL,25598.00,-30.00,-30.00,0,-120.00,-386.00
2025-12-03 12:00:00,MOM,BACKTEST,Entry,Sell,1,25560.50,25560.75,0.25,25575.75,25460.75,,,,,,,
2025-12-03 12:01:00,MOM,BACKTEST,Exit,Sell,1,25560.50,25560.75,0.25,25575.75,25460.75,SL,25575.75,-30.00,-30.00,0,-150.00,-416.00
2025-12-04 09:45:00,MOM,BACKTEST,Entry,Sell,1,25591.25,25590.75,0.50,25605.75,25490.75,,,,,,,
2025-12-04 09:45:00,MOM,BACKTEST,Exit,Sell,1,25591.25,25590.75,0.50,25605.75,25490.75,SL,25605.75,-30.00,-30.00,0,-30.00,-446.00
2025-12-04 10:00:00,MOM,BACKTEST,Entry,Sell,1,25554.50,25555.25,0.75,25570.25,25455.25,,,,,,,
2025-12-04 10:00:00,MOM,BACKTEST,Exit,Sell,1,25554.50,25555.25,0.75,25570.25,25455.25,SL,25570.25,-30.00,-30.00,0,-60.00,-476.00
2025-12-04 10:45:00,MOM,BACKTEST,Entry,Buy,1,25630.00,25630.50,0.50,25615.50,25730.50,,,,,,,
2025-12-04 10:47:00,MOM,BACKTEST,Exit,Buy,1,25630.00,25630.50,0.50,25615.50,25730.50,SL,25615.50,-30.00,-30.00,0,-90.00,-506.00
2025-12-04 11:00:00,MOM,BACKTEST,Entry,Sell,1,25569.75,25569.75,0.00,25584.75,25469.75,,,,,,,
2025-12-04 11:21:00,MOM,BACKTEST,Exit,Sell,1,25569.75,25569.75,0.00,25584.75,25469.75,SL,25584.75,-30.00,-30.00,1,-120.00,-536.00
2025-12-04 12:00:00,MOM,BACKTEST,Entry,Buy,1,25642.00,25641.75,0.25,25626.75,25741.75,,,,,,,
2025-12-04 12:05:00,MOM,BACKTEST,Exit,Buy,1,25642.00,25641.75,0.25,25626.75,25741.75,SL,25626.75,-30.00,-30.00,0,-150.00,-566.00
2025-12-04 14:30:00,MOM,BACKTEST,Entry,Sell,1,25532.00,25532.50,0.50,25547.50,25432.50,,,,,,,
2025-12-04 14:31:00,MOM,BACKTEST,Exit,Sell,1,25532.00,25532.50,0.50,25547.50,25432.50,SL,25547.50,-30.00,-30.00,0,-180.00,-596.00
2025-12-04 16:00:00,MOM,BACKTEST,Entry,Buy,1,25627.50,25627.50,0.00,25612.50,25727.50,,,,,,,
2025-12-04 16:45:00,MOM,BACKTEST,Exit,Buy,1,25627.50,25627.50,0.00,25612.50,25727.50,EOD,25628.75,2.50,2.50,3,-177.50,-593.50
2025-12-05 09:45:00,MOM,BACKTEST,Entry,Buy,1,25708.75,25709.00,0.25,25694.00,25809.00,,,,,,,
2025-12-05 10:00:00,MOM,BACKTEST,Exit,Buy,1,25708.75,25709.00,0.25,25694.00,25809.00,TP,25809.00,200.00,200.00,1,200.00,-393.50
2025-12-05 10:15:00,MOM,BACKTEST,Entry,Buy,1,25858.00,25858.25,0.25,25843.25,25958.25,,,,,,,
2025-12-05 10:19:00,MOM,BACKTEST,Exit,Buy,1,25858.00,25858.25,0.25,25843.25,25958.25,SL,25843.25,-30.00,-30.00,0,170.00,-423.50
2025-12-05 16:00:00,MOM,BACKTEST,Entry,Buy,1,25726.00,25725.75,0.25,25710.75,25825.75,,,,,,,
2025-12-05 16:45:00,MOM,BACKTEST,Exit,Buy,1,25726.00,25725.75,0.25,25710.75,25825.75,EOD,25736.25,21.00,21.00,3,191.00,-402.50
2025-12-08 09:45:00,MOM,BACKTEST,Entry,Buy,1,25805.50,25805.00,0.50,25790.00,25905.00,,,,,,,
2025-12-08 09:46:00,MOM,BACKTEST,Exit,Buy,1,25805.50,25805.00,0.50,25790.00,25905.00,SL,25790.00,-30.00,-30.00,0,-30.00,-432.50
2025-12-08 10:30:00,MOM,BACKTEST,Entry,Sell,1,25701.00,25700.25,0.75,25715.25,25600.25,,,,,,,
2025-12-08 10:33:00,MOM,BACKTEST,Exit,Sell,1,25701.00,25700.25,0.75,25715.25,25600.25,SL,25715.25,-30.00,-30.00,0,-60.00,-462.50
2025-12-08 11:00:00,MOM,BACKTEST,Entry,Sell,1,25663.00,25663.00,0.00,25678.00,25563.00,,,,,,,
2025-12-08 12:00:00,MOM,BACKTEST,Exit,Sell,1,25663.00,25663.00,0.00,25678.00,25563.00,MaxHold,25624.00,78.00,78.00,5,18.00,-384.50
