timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2020-07-22 11:00:00,IB,BACKTEST,Entry,Sell,1,10800.00,10799.50,0.50,10809.50,10679.50,,,,,,,
2020-07-22 11:04:00,IB,BACKTEST,Exit,Sell,1,10800.00,10799.50,0.50,10809.50,10679.50,SL,10809.50,-20.00,-20.00,0,-20.00,-160.00
2020-07-23 10:15:00,IB,BACKTEST,Entry,Sell,1,10789.75,10789.75,0.00,10799.75,10669.75,,,,,,,
2020-07-23 10:16:00,IB,BACKTEST,Exit,Sell,1,10789.75,10789.75,0.00,10799.75,10669.75,SL,10799.75,-20.00,-20.00,0,-20.00,-180.00
2020-07-30 11:45:00,IB,BACKTEST,Entry,Buy,1,10651.00,10651.25,0.25,10641.25,10771.25,,,,,,,
2020-07-30 15:15:00,IB,BACKTEST,Exit,Buy,1,10651.00,10651.25,0.25,10641.25,10771.25,MaxHold,10725.00,147.50,147.50,15,147.50,-32.50
2020-08-03 12:00:00,IB,BACKTEST,Entry,Buy,1,11052.50,11053.00,0.50,11043.00,11173.00,,,,,,,
2020-08-03 12:01:00,IB,BACKTEST,Exit,Buy,1,11052.50,11053.00,0.50,11043.00,11173.00,SL,11043.00,-20.00,-20.00,0,-20.00,-20.00
2020-08-04 10:15:00,IB,BACKTEST,Entry,Buy,1,11075.75,11075.75,0.00,11065.75,11195.75,,,,,,,
2020-08-04 10:16:00,IB,BACKTEST,Exit,Buy,1,11075.75,11075.75,0.00,11065.75,11195.75,SL,11065.75,-20.00,-20.00,0,-20.00,-40.00
2020-08-10 10:30:00,IB,BACKTEST,Entry,Sell,1,11061.75,11061.75,0.00,11071.75,10941.75,,,,,,,
2020-08-10 11:00:00,IB,BACKTEST,Exit,Sell,1,11061.75,11061.75,0.00,11071.75,10941.75,TP,10941.75,240.00,240.00,2,240.00,200.00
2020-08-11 11:15:00,IB,BACKTEST,Entry,Buy,1,11055.75,11055.75,0.00,11045.75,11175.75,,,,,,,
2020-08-11 11:17:00,IB,BACKTEST,Exit,Buy,1,11055.75,11055.75,0.00,11045.75,11175.75,SL,11045.75,-20.00,-20.00,0,-20.00,180.00
2020-08-13 10:45:00,IB,BACKTEST,Entry,Buy,1,11235.75,11236.25,0.50,11226.25,11356.25,,,,,,,
