date,trade_num,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,contracts,bars_held,net_pnl,cumulative_daily_pnl,cumulative_total_pnl,day_trade_count,day_net_pnl,day_result
2021-01-06,1,LONG,2021-01-06 09:45:00-05:00,2021-01-06 10:30:00-05:00,12612.75,12712.25,take_profit,6,3,1171.32,1171.32,106823.28,5,2256.6,WIN
2021-01-06,2,SHORT,2021-01-06 11:15:00-05:00,2021-01-06 11:30:00-05:00,12759.5,12760.0,break_even,6,1,-28.68,1142.64,106794.6,5,2256.6,WIN
2021-01-06,3,SHORT,2021-01-06 13:15:00-05:00,2021-01-06 13:30:00-05:00,12781.5,12782.0,break_even,6,1,-28.68,1113.96,106765.92,5,2256.6,WIN
2021-01-06,4,LONG,2021-01-06 14:45:00-05:00,2021-01-06 15:00:00-05:00,12697.0,12696.5,break_even,6,1,-28.68,1085.28,106737.24,5,2256.6,WIN
2021-01-06,5,LONG,2021-01-06 16:30:00-05:00,2021-01-07 09:30:00-05:00,12630.75,12730.25,take_profit,6,1,1171.32,2256.6,107908.56,5,2256.6,WIN
2021-01-07,1,SHORT,2021-01-07 09:45:00-05:00,2021-01-07 10:00:00-05:00,12804.25,12804.75,break_even,6,1,-28.68,-28.68,107879.88,5,-143.4,LOSS
2021-01-07,2,SHORT,2021-01-07 11:15:00-05:00,2021-01-07 11:30:00-05:00,12876.75,12877.25,break_even,6,1,-28.68,-57.36,107851.2,5,-143.4,LOSS
2021-01-07,3,SHORT,2021-01-07 12:45:00-05:00,2021-01-07 13:00:00-05:00,12890.75,12891.25,break_even,6,1,-28.68,-86.04,107822.52,5,-143.4,LOSS
2021-01-07,4,SHORT,2021-01-07 14:15:00-05:00,2021-01-07 14:30:00-05:00,12910.75,12911.25,break_even,6,1,-28.68,-114.72,107793.84,5,-143.4,LOSS
2021-01-07,5,SHORT,2021-01-07 15:45:00-05:00,2021-01-07 16:00:00-05:00,12939.5,12940.0,break_even,6,1,-28.68,-143.4,107765.16,5,-143.4,LOSS
2021-01-08,1,SHORT,2021-01-08 09:45:00-05:00,2021-01-08 10:00:00-05:00,13037.5,13038.0,break_even,6,1,-28.68,-28.68,107736.48,5,1056.6,WIN
2021-01-08,2,SHORT,2021-01-08 11:15:00-05:00,2021-01-08 11:30:00-05:00,13029.25,13029.75,break_even,6,1,-28.68,-57.36,107707.8,5,1056.6,WIN
2021-01-08,3,SHORT,2021-01-08 12:45:00-05:00,2021-01-08 13:15:00-05:00,13054.5,12955.0,take_profit,6,2,1171.32,1113.96,108879.12,5,1056.6,WIN
2021-01-08,4,LONG,2021-01-08 13:30:00-05:00,2021-01-08 13:45:00-05:00,12992.25,12991.75,break_even,6,1,-28.68,1085.28,108850.44,5,1056.6,WIN
2021-01-08,5,SHORT,2021-01-08 15:00:00-05:00,2021-01-08 15:15:00-05:00,13042.75,13043.25,break_even,6,1,-28.68,1056.6,108821.76,5,1056.6,WIN
2021-01-11,1,LONG,2021-01-11 09:45:00-05:00,2021-01-11 11:00:00-05:00,12925.75,12937.25,max_hold,6,5,115.32,115.32,108937.08,5,771.6,WIN
2021-01-11,2,LONG,2021-01-11 11:15:00-05:00,2021-01-11 12:30:00-05:00,12938.0,13001.75,max_hold,6,5,742.32,857.64,109679.4,5,771.6,WIN
2021-01-11,3,SHORT,2021-01-11 12:45:00-05:00,2021-01-11 13:00:00-05:00,13001.75,13002.25,break_even,6,1,-28.68,828.96,109650.72,5,771.6,WIN
2021-01-11,4,LONG,2021-01-11 14:15:00-05:00,2021-01-11 14:30:00-05:00,12935.5,12935.0,break_even,6,1,-28.68,800.28,109622.04,5,771.6,WIN
2021-01-11,5,LONG,2021-01-11 15:45:00-05:00,2021-01-12 09:45:00-05:00,12890.5,12890.0,break_even,6,4,-28.68,771.6,109593.36,5,771.6,WIN
2021-01-12,1,LONG,2021-01-12 10:15:00-05:00,2021-01-12 10:45:00-05:00,12879.5,12879.0,break_even,6,2,-28.68,-28.68,109564.68,4,-114.72,LOSS
2021-01-12,2,LONG,2021-01-12 11:45:00-05:00,2021-01-12 12:00:00-05:00,12887.0,12886.5,break_even,6,1,-28.68,-57.36,109536.0,4,-114.72,LOSS
2021-01-12,3,SHORT,2021-01-12 13:30:00-05:00,2021-01-12 13:45:00-05:00,12874.5,12875.0,break_even,6,1,-28.68,-86.04,109507.32,4,-114.72,LOSS
2021-01-12,4,SHORT,2021-01-12 15:45:00-05:00,2021-01-12 16:00:00-05:00,12887.5,12888.0,break_even,6,1,-28.68,-114.72,109478.64,4,-114.72,LOSS
2021-01-13,1,LONG,2021-01-13 09:45:00-05:00,2021-01-13 10:45:00-05:00,12868.75,12968.25,take_profit,6,4,1171.32,1171.32,110649.96,4,1085.28,WIN
2021-01-13,2,SHORT,2021-01-13 11:00:00-05:00,2021-01-13 11:15:00-05:00,12971.75,12972.25,break_even,6,1,-28.68,1142.64,110621.28,4,1085.28,WIN
2021-01-13,3,SHORT,2021-01-13 13:00:00-05:00,2021-01-13 13:15:00-05:00,12972.5,12973.0,break_even,6,1,-28.68,1113.96,110592.6,4,1085.28,WIN
2021-01-13,4,SHORT,2021-01-13 14:30:00-05:00,2021-01-13 15:30:00-05:00,12995.0,12995.5,break_even,6,4,-28.68,1085.28,110563.92,4,1085.28,WIN
2021-01-14,1,SHORT,2021-01-14 09:45:00-05:00,2021-01-14 10:00:00-05:00,12987.5,12988.0,break_even,6,1,-28.68,-28.68,110535.24,5,753.6,WIN
2021-01-14,2,SHORT,2021-01-14 11:15:00-05:00,2021-01-14 12:30:00-05:00,13017.25,12943.0,max_hold,6,5,868.32,839.64,111403.56,5,753.6,WIN
2021-01-14,3,LONG,2021-01-14 12:45:00-05:00,2021-01-14 13:30:00-05:00,12943.0,12942.5,break_even,6,3,-28.68,810.96,111374.88,5,753.6,WIN
2021-01-14,4,LONG,2021-01-14 14:45:00-05:00,2021-01-14 15:00:00-05:00,12948.75,12948.25,break_even,6,1,-28.68,782.28,111346.2,5,753.6,WIN
2021-01-14,5,LONG,2021-01-14 16:30:00-05:00,2021-01-15 09:30:00-05:00,12902.0,12901.5,break_even,6,1,-28.68,753.6,111317.52,5,753.6,WIN
2021-01-15,1,LONG,2021-01-15 10:45:00-05:00,2021-01-15 11:00:00-05:00,12817.0,12816.5,break_even,6,1,-28.68,-28.68,111288.84,4,-114.72,LOSS
2021-01-15,2,SHORT,2021-01-15 12:45:00-05:00,2021-01-15 13:00:00-05:00,12850.0,12850.5,break_even,6,1,-28.68,-57.36,111260.16,4,-114.72,LOSS
2021-01-15,3,LONG,2021-01-15 14:30:00-05:00,2021-01-15 14:45:00-05:00,12847.75,12847.25,break_even,6,1,-28.68,-86.04,111231.48,4,-114.72,LOSS
2021-01-15,4,LONG,2021-01-15 16:00:00-05:00,2021-01-15 16:30:00-05:00,12799.25,12798.75,break_even,6,1,-28.68,-114.72,111202.8,4,-114.72,LOSS
2021-01-18,1,LONG,2021-01-18 12:30:00-05:00,2021-01-19 09:30:00-05:00,12801.25,12900.75,take_profit,6,2,1171.32,1171.32,112374.12,1,1171.32,WIN
2021-01-19,1,SHORT,2021-01-19 09:45:00-05:00,2021-01-19 10:00:00-05:00,12895.5,12896.0,break_even,6,1,-28.68,-28.68,112345.44,4,-114.72,LOSS
2021-01-19,2,SHORT,2021-01-19 11:45:00-05:00,2021-01-19 12:00:00-05:00,12882.75,12883.25,break_even,6,1,-28.68,-57.36,112316.76,4,-114.72,LOSS
2021-01-19,3,SHORT,2021-01-19 13:15:00-05:00,2021-01-19 13:30:00-05:00,12967.25,12967.75,break_even,6,1,-28.68,-86.04,112288.08,4,-114.72,LOSS
2021-01-19,4,SHORT,2021-01-19 15:00:00-05:00,2021-01-19 15:15:00-05:00,12985.0,12985.5,break_even,6,1,-28.68,-114.72,112259.4,4,-114.72,LOSS
2021-01-20,1,SHORT,2021-01-20 09:45:00-05:00,2021-01-20 10:00:00-05:00,13182.75,13183.25,break_even,6,1,-28.68,-28.68,112230.72,5,-143.4,LOSS
2021-01-20,2,SHORT,2021-01-20 11:15:00-05:00,2021-01-20 11:30:00-05:00,13228.75,13229.25,break_even,6,1,-28.68,-57.36,112202.04,5,-143.4,LOSS
2021-01-20,3,SHORT,2021-01-20 12:45:00-05:00,2021-01-20 13:00:00-05:00,13271.75,13272.25,break_even,6,1,-28.68,-86.04,112173.36,5,-143.4,LOSS
2021-01-20,4,SHORT,2021-01-20 14:30:00-05:00,2021-01-20 14:45:00-05:00,13298.0,13298.5,break_even,6,1,-28.68,-114.72,112144.68,5,-143.4,LOSS
2021-01-20,5,LONG,2021-01-20 16:00:00-05:00,2021-01-21 09:30:00-05:00,13286.0,13285.5,break_even,6,2,-28.68,-143.4,112116.0,5,-143.4,LOSS
2021-01-21,1,SHORT,2021-01-21 10:30:00-05:00,2021-01-21 10:45:00-05:00,13362.75,13363.25,break_even,6,1,-28.68,-28.68,112087.32,4,-114.72,LOSS
2021-01-21,2,LONG,2021-01-21 12:15:00-05:00,2021-01-21 12:30:00-05:00,13336.25,13335.75,break_even,6,1,-28.68,-57.36,112058.64,4,-114.72,LOSS
2021-01-21,3,SHORT,2021-01-21 13:45:00-05:00,2021-01-21 14:00:00-05:00,13378.0,13378.5,break_even,6,1,-28.68,-86.04,112029.96,4,-114.72,LOSS
2021-01-21,4,SHORT,2021-01-21 15:15:00-05:00,2021-01-21 15:30:00-05:00,13396.75,13397.25,break_even,6,1,-28.68,-114.72,112001.28,4,-114.72,LOSS
2021-01-22,1,LONG,2021-01-22 09:45:00-05:00,2021-01-22 10:15:00-05:00,13357.5,13357.0,break_even,6,2,-28.68,-28.68,111972.6,5,1182.6,WIN
2021-01-22,2,LONG,2021-01-22 11:30:00-05:00,2021-01-22 12:45:00-05:00,13347.0,13357.0,max_hold,6,5,97.32,68.64,112069.92,5,1182.6,WIN
2021-01-22,3,LONG,2021-01-22 13:00:00-05:00,2021-01-22 13:15:00-05:00,13358.0,13357.5,break_even,6,1,-28.68,39.96,112041.24,5,1182.6,WIN
2021-01-22,4,SHORT,2021-01-22 14:45:00-05:00,2021-01-22 15:00:00-05:00,13375.25,13375.75,break_even,6,1,-28.68,11.28,112012.56,5,1182.6,WIN
2021-01-22,5,LONG,2021-01-22 16:30:00-05:00,2021-01-25 09:30:00-05:00,13359.0,13458.5,take_profit,6,1,1171.32,1182.6,113183.88,5,1182.6,WIN
2021-01-25,1,SHORT,2021-01-25 09:45:00-05:00,2021-01-25 10:00:00-05:00,13546.5,13547.0,break_even,6,1,-28.68,-28.68,113155.2,5,-143.4,LOSS
2021-01-25,2,LONG,2021-01-25 11:15:00-05:00,2021-01-25 11:30:00-05:00,13326.75,13326.25,break_even,6,1,-28.68,-57.36,113126.52,5,-143.4,LOSS
2021-01-25,3,SHORT,2021-01-25 13:00:00-05:00,2021-01-25 13:15:00-05:00,13418.5,13419.0,break_even,6,1,-28.68,-86.04,113097.84,5,-143.4,LOSS
2021-01-25,4,SHORT,2021-01-25 14:30:00-05:00,2021-01-25 14:45:00-05:00,13431.75,13432.25,break_even,6,1,-28.68,-114.72,113069.16,5,-143.4,LOSS
2021-01-25,5,SHORT,2021-01-25 16:00:00-05:00,2021-01-26 09:30:00-05:00,13473.75,13474.25,break_even,6,2,-28.68,-143.4,113040.48,5,-143.4,LOSS
2021-01-26,1,SHORT,2021-01-26 10:30:00-05:00,2021-01-26 10:45:00-05:00,13484.5,13485.0,break_even,6,1,-28.68,-28.68,113011.8,4,353.28,WIN
2021-01-26,2,LONG,2021-01-26 12:00:00-05:00,2021-01-26 13:15:00-05:00,13459.0,13497.5,max_hold,6,5,439.32,410.64,113451.12,4,353.28,WIN
2021-01-26,3,SHORT,2021-01-26 13:30:00-05:00,2021-01-26 13:45:00-05:00,13497.5,13498.0,break_even,6,1,-28.68,381.96,113422.44,4,353.28,WIN
2021-01-26,4,SHORT,2021-01-26 15:30:00-05:00,2021-01-26 15:45:00-05:00,13503.0,13503.5,break_even,6,1,-28.68,353.28,113393.76,4,353.28,WIN
2021-01-27,1,LONG,2021-01-27 09:45:00-05:00,2021-01-27 10:00:00-05:00,13231.5,13331.0,take_profit,6,1,1171.32,1171.32,114565.08,5,1056.6,WIN
2021-01-27,2,LONG,2021-01-27 10:15:00-05:00,2021-01-27 10:30:00-05:00,13320.5,13320.0,break_even,6,1,-28.68,1142.64,114536.4,5,1056.6,WIN
2021-01-27,3,LONG,2021-01-27 11:45:00-05:00,2021-01-27 12:00:00-05:00,13254.75,13254.25,break_even,6,1,-28.68,1113.96,114507.72,5,1056.6,WIN
2021-01-27,4,LONG,2021-01-27 13:45:00-05:00,2021-01-27 14:00:00-05:00,13266.75,13266.25,break_even,6,1,-28.68,1085.28,114479.04,5,1056.6,WIN
2021-01-27,5,LONG,2021-01-27 15:15:00-05:00,2021-01-27 15:30:00-05:00,13132.5,13132.0,break_even,6,1,-28.68,1056.6,114450.36,5,1056.6,WIN
2021-01-28,1,SHORT,2021-01-28 09:45:00-05:00,2021-01-28 10:00:00-05:00,13236.5,13237.0,break_even,6,1,-28.68,-28.68,114421.68,5,-143.4,LOSS
2021-01-28,2,SHORT,2021-01-28 11:15:00-05:00,2021-01-28 11:45:00-05:00,13305.0,13305.5,break_even,6,2,-28.68,-57.36,114393.0,5,-143.4,LOSS
2021-01-28,3,SHORT,2021-01-28 12:45:00-05:00,2021-01-28 13:00:00-05:00,13367.75,13368.25,break_even,6,1,-28.68,-86.04,114364.32,5,-143.4,LOSS
2021-01-28,4,LONG,2021-01-28 14:45:00-05:00,2021-01-28 15:00:00-05:00,13323.25,13322.75,break_even,6,1,-28.68,-114.72,114335.64,5,-143.4,LOSS
2021-01-28,5,LONG,2021-01-28 16:30:00-05:00,2021-01-29 09:30:00-05:00,13183.25,13182.75,break_even,6,1,-28.68,-143.4,114306.96,5,-143.4,LOSS
2021-01-29,1,LONG,2021-01-29 10:45:00-05:00,2021-01-29 11:00:00-05:00,13060.5,13060.0,break_even,6,1,-28.68,-28.68,114278.28,4,-114.72,LOSS
2021-01-29,2,LONG,2021-01-29 12:15:00-05:00,2021-01-29 12:30:00-05:00,13003.0,13002.5,break_even,6,1,-28.68,-57.36,114249.6,4,-114.72,LOSS
2021-01-29,3,LONG,2021-01-29 14:00:00-05:00,2021-01-29 14:30:00-05:00,12889.0,12888.5,break_even,6,2,-28.68,-86.04,114220.92,4,-114.72,LOSS
2021-01-29,4,SHORT,2021-01-29 15:30:00-05:00,2021-01-29 15:45:00-05:00,12975.5,12976.0,break_even,6,1,-28.68,-114.72,114192.24,4,-114.72,LOSS
2021-02-01,1,SHORT,2021-02-01 09:45:00-05:00,2021-02-01 10:15:00-05:00,13063.25,13063.75,break_even,6,2,-28.68,-28.68,114163.56,5,-143.4,LOSS
2021-02-01,2,SHORT,2021-02-01 11:15:00-05:00,2021-02-01 11:30:00-05:00,13098.75,13099.25,break_even,6,1,-28.68,-57.36,114134.88,5,-143.4,LOSS
2021-02-01,3,SHORT,2021-02-01 12:45:00-05:00,2021-02-01 13:00:00-05:00,13224.5,13225.0,break_even,6,1,-28.68,-86.04,114106.2,5,-143.4,LOSS
2021-02-01,4,SHORT,2021-02-01 14:15:00-05:00,2021-02-01 14:30:00-05:00,13251.75,13252.25,break_even,6,1,-28.68,-114.72,114077.52,5,-143.4,LOSS
2021-02-01,5,SHORT,2021-02-01 15:45:00-05:00,2021-02-02 09:30:00-05:00,13259.25,13259.75,break_even,6,3,-28.68,-143.4,114048.84,5,-143.4,LOSS
2021-02-02,1,SHORT,2021-02-02 10:15:00-05:00,2021-02-02 10:30:00-05:00,13391.5,13392.0,break_even,6,1,-28.68,-28.68,114020.16,4,458.28,WIN
2021-02-02,2,SHORT,2021-02-02 11:45:00-05:00,2021-02-02 12:00:00-05:00,13439.5,13440.0,break_even,6,1,-28.68,-57.36,113991.48,4,458.28,WIN
2021-02-02,3,LONG,2021-02-02 13:30:00-05:00,2021-02-02 14:45:00-05:00,13441.25,13488.5,max_hold,6,5,544.32,486.96,114535.8,4,458.28,WIN
2021-02-02,4,SHORT,2021-02-02 15:00:00-05:00,2021-02-02 16:00:00-05:00,13488.0,13488.5,break_even,6,4,-28.68,458.28,114507.12,4,458.28,WIN
2021-02-03,1,SHORT,2021-02-03 09:45:00-05:00,2021-02-03 10:00:00-05:00,13484.5,13485.0,break_even,6,1,-28.68,-28.68,114478.44,5,-143.4,LOSS
2021-02-03,2,LONG,2021-02-03 11:15:00-05:00,2021-02-03 11:30:00-05:00,13428.0,13427.5,break_even,6,1,-28.68,-57.36,114449.76,5,-143.4,LOSS
2021-02-03,3,SHORT,2021-02-03 12:45:00-05:00,2021-02-03 13:00:00-05:00,13483.25,13483.75,break_even,6,1,-28.68,-86.04,114421.08,5,-143.4,LOSS
2021-02-03,4,LONG,2021-02-03 14:45:00-05:00,2021-02-03 15:00:00-05:00,13475.0,13474.5,break_even,6,1,-28.68,-114.72,114392.4,5,-143.4,LOSS
2021-02-03,5,LONG,2021-02-03 16:30:00-05:00,2021-02-04 10:00:00-05:00,13403.5,13403.0,break_even,6,3,-28.68,-143.4,114363.72,5,-143.4,LOSS
2021-02-04,1,SHORT,2021-02-04 11:00:00-05:00,2021-02-04 11:15:00-05:00,13433.75,13434.25,break_even,6,1,-28.68,-28.68,114335.04,4,-114.72,LOSS
2021-02-04,2,SHORT,2021-02-04 12:30:00-05:00,2021-02-04 12:45:00-05:00,13467.5,13468.0,break_even,6,1,-28.68,-57.36,114306.36,4,-114.72,LOSS
2021-02-04,3,SHORT,2021-02-04 14:00:00-05:00,2021-02-04 14:15:00-05:00,13494.75,13495.25,break_even,6,1,-28.68,-86.04,114277.68,4,-114.72,LOSS
2021-02-04,4,SHORT,2021-02-04 15:30:00-05:00,2021-02-04 15:45:00-05:00,13515.25,13515.75,break_even,6,1,-28.68,-114.72,114249.0,4,-114.72,LOSS
2021-02-05,1,SHORT,2021-02-05 09:45:00-05:00,2021-02-05 10:45:00-05:00,13565.25,13565.75,break_even,6,4,-28.68,-28.68,114220.32,4,203.28,WIN
2021-02-05,2,SHORT,2021-02-05 11:45:00-05:00,2021-02-05 12:00:00-05:00,13572.25,13572.75,break_even,6,1,-28.68,-57.36,114191.64,4,203.28,WIN
2021-02-05,3,SHORT,2021-02-05 13:15:00-05:00,2021-02-05 14:30:00-05:00,13627.75,13601.75,max_hold,6,5,289.32,231.96,114480.96,4,203.28,WIN
2021-02-05,4,LONG,2021-02-05 15:00:00-05:00,2021-02-05 15:15:00-05:00,13595.0,13594.5,break_even,6,1,-28.68,203.28,114452.28,4,203.28,WIN
2021-02-08,1,SHORT,2021-02-08 09:45:00-05:00,2021-02-08 10:00:00-05:00,13655.25,13655.75,break_even,6,1,-28.68,-28.68,114423.6,4,-114.72,LOSS
2021-02-08,2,LONG,2021-02-08 11:30:00-05:00,2021-02-08 11:45:00-05:00,13638.75,13638.25,break_even,6,1,-28.68,-57.36,114394.92,4,-114.72,LOSS
2021-02-08,3,LONG,2021-02-08 13:15:00-05:00,2021-02-08 13:45:00-05:00,13630.25,13629.75,break_even,6,2,-28.68,-86.04,114366.24,4,-114.72,LOSS
2021-02-08,4,SHORT,2021-02-08 15:15:00-05:00,2021-02-08 15:30:00-05:00,13648.75,13649.25,break_even,6,1,-28.68,-114.72,114337.56,4,-114.72,LOSS
2021-02-09,1,SHORT,2021-02-09 09:45:00-05:00,2021-02-09 10:00:00-05:00,13676.0,13676.5,break_even,6,1,-28.68,-28.68,114308.88,4,-114.72,LOSS
2021-02-09,2,LONG,2021-02-09 11:15:00-05:00,2021-02-09 11:30:00-05:00,13687.5,13687.0,break_even,6,1,-28.68,-57.36,114280.2,4,-114.72,LOSS
2021-02-09,3,LONG,2021-02-09 13:15:00-05:00,2021-02-09 13:30:00-05:00,13687.25,13686.75,break_even,6,1,-28.68,-86.04,114251.52,4,-114.72,LOSS
2021-02-09,4,SHORT,2021-02-09 14:45:00-05:00,2021-02-09 15:00:00-05:00,13697.5,13698.0,break_even,6,1,-28.68,-114.72,114222.84,4,-114.72,LOSS
2021-02-10,1,SHORT,2021-02-10 09:45:00-05:00,2021-02-10 10:00:00-05:00,13723.0,13723.5,break_even,6,1,-28.68,-28.68,114194.16,4,-114.72,LOSS
2021-02-10,2,LONG,2021-02-10 11:30:00-05:00,2021-02-10 12:00:00-05:00,13595.5,13595.0,break_even,6,2,-28.68,-57.36,114165.48,4,-114.72,LOSS
2021-02-10,3,SHORT,2021-02-10 13:15:00-05:00,2021-02-10 13:30:00-05:00,13628.75,13629.25,break_even,6,1,-28.68,-86.04,114136.8,4,-114.72,LOSS
2021-02-10,4,SHORT,2021-02-10 14:45:00-05:00,2021-02-10 15:00:00-05:00,13680.0,13680.5,break_even,6,1,-28.68,-114.72,114108.12,4,-114.72,LOSS
2021-02-11,1,SHORT,2021-02-11 09:45:00-05:00,2021-02-11 10:00:00-05:00,13709.0,13709.5,break_even,6,1,-28.68,-28.68,114079.44,5,321.6,WIN
2021-02-11,2,SHORT,2021-02-11 11:15:00-05:00,2021-02-11 11:30:00-05:00,13719.0,13719.5,break_even,6,1,-28.68,-57.36,114050.76,5,321.6,WIN
2021-02-11,3,LONG,2021-02-11 12:45:00-05:00,2021-02-11 14:00:00-05:00,13656.25,13655.75,break_even,6,5,-28.68,-86.04,114022.08,5,321.6,WIN
2021-02-11,4,LONG,2021-02-11 14:15:00-05:00,2021-02-11 14:30:00-05:00,13667.75,13667.25,break_even,6,1,-28.68,-114.72,113993.4,5,321.6,WIN
2021-02-11,5,SHORT,2021-02-11 16:00:00-05:00,2021-02-12 10:15:00-05:00,13726.0,13687.75,max_hold,6,5,436.32,321.6,114429.72,5,321.6,WIN
2021-02-12,1,LONG,2021-02-12 10:30:00-05:00,2021-02-12 11:45:00-05:00,13687.75,13739.75,max_hold,6,5,601.32,601.32,115031.04,4,515.28,WIN
2021-02-12,2,SHORT,2021-02-12 12:00:00-05:00,2021-02-12 12:15:00-05:00,13739.75,13740.25,break_even,6,1,-28.68,572.64,115002.36,4,515.28,WIN
2021-02-12,3,LONG,2021-02-12 13:30:00-05:00,2021-02-12 13:45:00-05:00,13730.25,13729.75,break_even,6,1,-28.68,543.96,114973.68,4,515.28,WIN
2021-02-12,4,SHORT,2021-02-12 15:00:00-05:00,2021-02-12 15:15:00-05:00,13741.25,13741.75,break_even,6,1,-28.68,515.28,114945.0,4,515.28,WIN
2021-02-15,1,SHORT,2021-02-15 09:45:00-05:00,2021-02-15 10:00:00-05:00,13854.75,13855.25,break_even,6,1,-28.68,-28.68,114916.32,3,-86.04,LOSS
2021-02-15,2,SHORT,2021-02-15 11:15:00-05:00,2021-02-15 11:30:00-05:00,13857.5,13858.0,break_even,6,1,-28.68,-57.36,114887.64,3,-86.04,LOSS
2021-02-15,3,SHORT,2021-02-15 12:45:00-05:00,2021-02-16 10:30:00-05:00,13871.0,13871.5,break_even,6,5,-28.68,-86.04,114858.96,3,-86.04,LOSS
2021-02-16,1,LONG,2021-02-16 11:00:00-05:00,2021-02-16 11:15:00-05:00,13833.5,13833.0,break_even,6,1,-28.68,-28.68,114830.28,4,218.28,WIN
2021-02-16,2,LONG,2021-02-16 12:45:00-05:00,2021-02-16 13:45:00-05:00,13754.75,13754.25,break_even,6,4,-28.68,-57.36,114801.6,4,218.28,WIN
2021-02-16,3,SHORT,2021-02-16 14:30:00-05:00,2021-02-16 15:45:00-05:00,13792.25,13765.0,max_hold,6,5,304.32,246.96,115105.92,4,218.28,WIN
2021-02-16,4,LONG,2021-02-16 16:00:00-05:00,2021-02-16 16:30:00-05:00,13765.25,13764.75,break_even,6,1,-28.68,218.28,115077.24,4,218.28,WIN
2021-02-17,1,LONG,2021-02-17 09:45:00-05:00,2021-02-17 10:00:00-05:00,13655.75,13655.25,break_even,6,1,-28.68,-28.68,115048.56,5,-143.4,LOSS
2021-02-17,2,LONG,2021-02-17 11:15:00-05:00,2021-02-17 11:30:00-05:00,13590.0,13589.5,break_even,6,1,-28.68,-57.36,115019.88,5,-143.4,LOSS
2021-02-17,3,SHORT,2021-02-17 12:45:00-05:00,2021-02-17 13:00:00-05:00,13634.75,13635.25,break_even,6,1,-28.68,-86.04,114991.2,5,-143.4,LOSS
2021-02-17,4,SHORT,2021-02-17 14:15:00-05:00,2021-02-17 15:15:00-05:00,13678.25,13678.75,break_even,6,4,-28.68,-114.72,114962.52,5,-143.4,LOSS
2021-02-17,5,SHORT,2021-02-17 15:45:00-05:00,2021-02-17 16:00:00-05:00,13694.75,13695.25,break_even,6,1,-28.68,-143.4,114933.84,5,-143.4,LOSS
2021-02-18,1,LONG,2021-02-18 09:45:00-05:00,2021-02-18 10:00:00-05:00,13563.5,13563.0,break_even,6,1,-28.68,-28.68,114905.16,4,-114.72,LOSS
2021-02-18,2,LONG,2021-02-18 11:15:00-05:00,2021-02-18 11:30:00-05:00,13536.25,13535.75,break_even,6,1,-28.68,-57.36,114876.48,4,-114.72,LOSS
2021-02-18,3,SHORT,2021-02-18 13:00:00-05:00,2021-02-18 13:15:00-05:00,13556.5,13557.0,break_even,6,1,-28.68,-86.04,114847.8,4,-114.72,LOSS
2021-02-18,4,SHORT,2021-02-18 14:30:00-05:00,2021-02-18 14:45:00-05:00,13613.75,13614.25,break_even,6,1,-28.68,-114.72,114819.12,4,-114.72,LOSS
2021-02-19,1,SHORT,2021-02-19 09:45:00-05:00,2021-02-19 10:00:00-05:00,13669.25,13669.75,break_even,6,1,-28.68,-28.68,114790.44,5,96.6,WIN
2021-02-19,2,SHORT,2021-02-19 11:15:00-05:00,2021-02-19 11:30:00-05:00,13674.25,13674.75,break_even,6,1,-28.68,-57.36,114761.76,5,96.6,WIN
2021-02-19,3,LONG,2021-02-19 12:45:00-05:00,2021-02-19 13:00:00-05:00,13595.75,13595.25,break_even,6,1,-28.68,-86.04,114733.08,5,96.6,WIN
2021-02-19,4,LONG,2021-02-19 14:30:00-05:00,2021-02-19 15:45:00-05:00,13558.0,13577.5,max_hold,6,5,211.32,125.28,114944.4,5,96.6,WIN
2021-02-19,5,LONG,2021-02-19 16:00:00-05:00,2021-02-19 16:30:00-05:00,13578.5,13578.0,break_even,6,1,-28.68,96.6,114915.72,5,96.6,WIN
2021-02-22,1,LONG,2021-02-22 09:45:00-05:00,2021-02-22 10:00:00-05:00,13405.5,13405.0,break_even,6,1,-28.68,-28.68,114887.04,4,-114.72,LOSS
2021-02-22,2,LONG,2021-02-22 11:15:00-05:00,2021-02-22 11:45:00-05:00,13317.0,13316.5,break_even,6,2,-28.68,-57.36,114858.36,4,-114.72,LOSS
2021-02-22,3,SHORT,2021-02-22 13:30:00-05:00,2021-02-22 13:45:00-05:00,13362.5,13363.0,break_even,6,1,-28.68,-86.04,114829.68,4,-114.72,LOSS
2021-02-22,4,LONG,2021-02-22 15:00:00-05:00,2021-02-22 15:15:00-05:00,13331.0,13330.5,break_even,6,1,-28.68,-114.72,114801.0,4,-114.72,LOSS
2021-02-23,1,LONG,2021-02-23 09:45:00-05:00,2021-02-23 10:00:00-05:00,12828.0,12927.5,take_profit,6,1,1171.32,1171.32,115972.32,6,3427.92,WIN
2021-02-23,2,LONG,2021-02-23 10:15:00-05:00,2021-02-23 10:30:00-05:00,12938.0,13037.5,take_profit,6,1,1171.32,2342.64,117143.64,6,3427.92,WIN
2021-02-23,3,SHORT,2021-02-23 11:15:00-05:00,2021-02-23 11:30:00-05:00,13090.75,12991.25,take_profit,6,1,1171.32,3513.96,118314.96,6,3427.92,WIN
2021-02-23,4,LONG,2021-02-23 11:45:00-05:00,2021-02-23 12:00:00-05:00,12988.0,12987.5,break_even,6,1,-28.68,3485.28,118286.28,6,3427.92,WIN
